transaction_id,customer_id,product_id,amount,payment_method,status,transaction_date
TXN04405,CUST1276,PROD066,6760.32,Net Banking,Success,2026-04-13
TXN04406,CUST0725,PROD056,6656.85,Debit Card,Success,2026-08-02
TXN04407,CUST1071,PROD004,3471.9,Wallet,Failed,2026-08-07
TXN04408,CUST0361,PROD044,2962.29,Wallet,Failed,2026-02-13
TXN04409,CUST0781,PROD056,11763.19,Wallet,Success,2026-03-22
TXN04410,CUST0799,PROD076,18462.38,Wallet,Success,2026-06-05
TXN04411,CUST0360,PROD069,10129.73,Wallet,Success,2026-02-10
TXN04412,CUST0920,PROD005,6701.1,Credit Card,Success,2026-01-12
TXN04413,CUST1372,PROD029,16826.75,Wallet,Failed,2026-02-12
TXN04414,CUST1138,PROD059,2005.18,Credit Card,Success,2026-07-07
TXN04415,CUST1528,PROD021,18375.69,Net Banking,Success,2026-02-23
TXN04416,CUST1072,PROD056,19607.22,Net Banking,Success,2026-02-02
TXN04417,CUST1117,PROD050,2896.44,Debit Card,Success,2026-05-19
TXN04418,CUST0966,PROD019,10677.85,Net Banking,Success,2026-07-09
TXN04419,CUST1480,PROD032,3160.96,Net Banking,Success,2026-05-10
TXN04420,CUST1150,PROD029,16657.0,UPI,Success,2026-04-23
TXN04421,CUST0833,PROD024,13383.59,Credit Card,Success,2026-02-28
TXN04422,CUST1307,PROD082,7069.78,Debit Card,Success,2026-08-11
TXN04423,CUST0498,PROD044,17836.01,Credit Card,Success,2026-02-14
TXN04424,CUST1759,PROD058,10094.17,UPI,Success,2026-07-02
TXN04425,CUST0522,PROD043,4416.72,Debit Card,Failed,2026-05-16
TXN04426,CUST0963,PROD028,1405.73,Net Banking,Success,2026-02-02
TXN04427,CUST1527,PROD082,13450.04,Credit Card,Failed,2026-02-02
TXN04428,CUST0706,PROD058,18471.06,Debit Card,Success,2026-01-06
TXN04429,CUST1616,PROD033,1026.82,Credit Card,Success,2026-07-06
TXN04430,CUST0701,PROD044,5949.0,Wallet,Failed,2026-04-16
TXN04431,CUST1488,PROD090,13741.88,Net Banking,Success,2026-05-29
TXN04432,CUST1330,PROD005,6004.8,Net Banking,Success,2026-01-27
TXN04433,CUST1989,PROD072,10841.25,Debit Card,Failed,2026-01-18
TXN04434,CUST0863,PROD082,15729.97,Net Banking,Success,2026-03-15
TXN04435,CUST0477,PROD068,7941.29,Debit Card,Success,2026-07-21
TXN04436,CUST1247,PROD002,6081.0,Wallet,Success,2026-03-13
TXN04437,CUST1529,PROD086,8738.44,Credit Card,Success,2026-07-11
TXN04438,CUST0384,PROD092,3730.65,UPI,Success,2026-08-06
TXN04439,CUST0581,PROD070,12125.3,Wallet,Success,2026-04-01
TXN04440,CUST1881,PROD089,8866.52,Net Banking,Success,2026-01-03
TXN04441,CUST0490,PROD087,12376.21,Wallet,Failed,2026-03-22
TXN04442,CUST1388,PROD036,19185.96,Debit Card,Success,2026-04-18
TXN04443,CUST1000,PROD053,675.78,Wallet,Success,2026-05-23
TXN04444,CUST0423,PROD008,1885.84,UPI,Success,2026-07-03
TXN04445,CUST1761,PROD032,11603.23,UPI,Success,2026-01-08
TXN04446,CUST1478,PROD065,10076.22,Net Banking,Success,2026-08-10
TXN04447,CUST1115,PROD029,5105.47,Wallet,Failed,2026-04-19
TXN04448,CUST0110,PROD042,17843.63,UPI,Success,2026-05-21
TXN04449,CUST1108,PROD087,534.79,Debit Card,Success,2026-01-30
TXN04450,CUST0424,PROD059,5748.03,Credit Card,Success,2026-07-26
TXN04451,CUST0827,PROD059,619.28,Net Banking,Success,2026-06-12
TXN04452,CUST0340,PROD066,15385.54,Debit Card,Success,2026-01-19
TXN04453,CUST0750,PROD078,8743.57,Debit Card,Success,2026-06-08
TXN04454,CUST1428,PROD075,13422.16,Debit Card,Success,2026-03-17
TXN04455,CUST0698,PROD073,6996.54,Debit Card,Success,2026-05-26
TXN04456,CUST0053,PROD044,6619.36,Credit Card,Success,2026-06-16
TXN04457,CUST0275,PROD073,14259.46,Net Banking,Success,2026-01-22
TXN04458,CUST0616,PROD066,7418.09,Debit Card,Success,2026-08-16
TXN04459,CUST1146,PROD029,12560.46,Debit Card,Success,2026-02-11
TXN04460,CUST1514,PROD085,17958.31,UPI,Success,2026-02-06
TXN04461,CUST1832,PROD086,15518.07,Wallet,Success,2026-06-15
TXN04462,CUST1587,PROD098,1671.26,Debit Card,Success,2026-06-16
TXN04463,CUST1790,PROD009,12283.12,Credit Card,Success,2026-07-01
TXN04464,CUST0614,PROD048,9930.24,Debit Card,Success,2026-07-01
TXN04465,CUST0306,PROD008,16115.85,Credit Card,Success,2026-01-11
TXN04466,CUST1292,PROD050,15347.68,Debit Card,Success,2026-08-14
TXN04467,CUST0415,PROD004,10355.24,Wallet,Success,2026-07-18
TXN04468,CUST0615,PROD008,3933.35,Debit Card,Success,2026-07-06
TXN04469,CUST0353,PROD093,18756.4,Credit Card,Success,2026-07-21
TXN04470,CUST1799,PROD037,390.22,Credit Card,Failed,2026-06-29
TXN04471,CUST0411,PROD099,8842.86,UPI,Failed,2026-03-16
TXN04472,CUST0514,PROD012,3685.34,UPI,Failed,2026-07-03
TXN04473,CUST1846,PROD005,7361.61,Credit Card,Success,2026-08-01
TXN04474,CUST0980,PROD074,6476.29,UPI,Success,2026-05-26
TXN04475,CUST0579,PROD062,12234.09,UPI,Success,2026-03-06
TXN04476,CUST1640,PROD084,4886.0,Debit Card,Success,2026-02-09
TXN04477,CUST0833,PROD002,1909.61,Wallet,Success,2026-08-19
TXN04478,CUST1956,PROD015,4238.14,Credit Card,Success,2026-03-19
TXN04479,CUST1641,PROD065,14259.04,UPI,Success,2026-05-02
TXN04480,CUST0439,PROD077,15389.31,Net Banking,Success,2026-06-09
TXN04481,CUST1828,PROD060,8664.88,UPI,Success,2026-04-17
TXN04482,CUST1011,PROD031,5949.01,UPI,Success,2026-02-02
TXN04483,CUST0309,PROD004,15510.79,UPI,Success,2026-06-08
TXN04484,CUST1030,PROD011,19879.85,UPI,Success,2026-01-11
TXN04485,CUST1213,PROD040,11297.57,Wallet,Failed,2026-02-11
TXN04486,CUST1948,PROD078,1204.64,Wallet,Success,2026-05-20
TXN04487,CUST1185,PROD049,13613.06,Debit Card,Success,2026-03-19
TXN04488,CUST0386,PROD015,16525.13,Wallet,Failed,2026-01-28
TXN04489,CUST0074,PROD066,3250.78,Credit Card,Success,2026-06-21
TXN04490,CUST0658,PROD051,19291.67,Credit Card,Success,2026-07-06
TXN04491,CUST0906,PROD020,4823.39,Net Banking,Success,2026-04-21
TXN04492,CUST0111,PROD039,19481.22,UPI,Success,2026-07-02
TXN04493,CUST0175,PROD002,17193.5,Wallet,Failed,2026-02-25
TXN04494,CUST0189,PROD080,2480.0,Net Banking,Success,2026-05-10
TXN04495,CUST0074,PROD042,16300.18,UPI,Success,2026-01-08
TXN04496,CUST1480,PROD027,15678.09,Credit Card,Success,2026-01-06
TXN04497,CUST1952,PROD034,11930.19,UPI,Success,2026-04-21
TXN04498,CUST0157,PROD033,17908.44,Net Banking,Success,2026-05-02
TXN04499,CUST0119,PROD092,10019.44,Credit Card,Success,2026-03-30
TXN04500,CUST1449,PROD084,9292.76,UPI,Success,2026-02-27
TXN04501,CUST1549,PROD096,4337.56,UPI,Success,2026-04-11
TXN04502,CUST1357,PROD064,19201.68,UPI,Success,2026-05-09
TXN04503,CUST1336,PROD086,14938.19,UPI,Success,2026-07-16
TXN04504,CUST1579,PROD089,15149.85,UPI,Success,2026-08-05
TXN04505,CUST1556,PROD074,12318.62,Credit Card,Success,2026-08-09
TXN04506,CUST0870,PROD052,17419.0,UPI,Success,2026-01-06
TXN04507,CUST1217,PROD078,5762.52,Net Banking,Success,2026-06-02
TXN04508,CUST1406,PROD078,5062.18,Credit Card,Success,2026-07-03
TXN04509,CUST0447,PROD089,9332.01,Net Banking,Success,2026-01-08
TXN04510,CUST1521,PROD088,6501.86,UPI,Success,2026-07-29
TXN04511,CUST1188,PROD064,17359.63,Debit Card,Success,2026-01-17
TXN04512,CUST1146,PROD054,4118.43,Credit Card,Success,2026-02-16
TXN04513,CUST0442,PROD004,16021.81,Debit Card,Failed,2026-04-14
TXN04514,CUST1594,PROD063,6004.42,Wallet,Failed,2026-08-14
TXN04515,CUST1131,PROD025,12536.41,Credit Card,Success,2026-06-16
TXN04516,CUST0959,PROD043,12075.62,Wallet,Success,2026-01-02
TXN04517,CUST0382,PROD019,10587.06,Debit Card,Failed,2026-08-16
TXN04518,CUST1718,PROD089,2999.19,Wallet,Success,2026-04-06
TXN04519,CUST1522,PROD036,7250.2,UPI,Success,2026-08-11
TXN04520,CUST1271,PROD099,2463.69,Net Banking,Success,2026-05-28
TXN04521,CUST1974,PROD028,18402.89,Credit Card,Success,2026-05-13
TXN04522,CUST0878,PROD064,10944.69,Wallet,Success,2026-02-22
TXN04523,CUST0401,PROD051,17585.08,Credit Card,Success,2026-08-04
TXN04524,CUST1952,PROD031,10731.4,Debit Card,Success,2026-01-09
TXN04525,CUST0843,PROD033,8891.72,Debit Card,Success,2026-05-13
TXN04526,CUST0863,PROD036,10441.76,Net Banking,Success,2026-07-08
TXN04527,CUST0202,PROD051,4771.59,UPI,Success,2026-07-16
TXN04528,CUST0080,PROD052,4714.1,Debit Card,Success,2026-04-28
TXN04529,CUST1824,PROD022,11586.73,Net Banking,Success,2026-05-04
TXN04530,CUST0250,PROD034,7295.33,UPI,Failed,2026-03-19
TXN04531,CUST0212,PROD015,15036.08,Debit Card,Success,2026-03-10
TXN04532,CUST0758,PROD057,3729.6,Debit Card,Success,2026-01-29
TXN04533,CUST1440,PROD049,17854.32,Net Banking,Failed,2026-01-19
TXN04534,CUST0781,PROD016,2219.15,UPI,Success,2026-04-09
TXN04535,CUST1798,PROD049,1707.33,Wallet,Success,2026-05-13
TXN04536,CUST0819,PROD096,15017.18,Debit Card,Success,2026-07-20
TXN04537,CUST0696,PROD091,12685.73,Debit Card,Success,2026-04-08
TXN04538,CUST0360,PROD095,8085.08,Net Banking,Failed,2026-03-05
TXN04539,CUST1543,PROD033,18513.01,Credit Card,Success,2026-07-19
TXN04540,CUST0926,PROD012,19775.04,UPI,Success,2026-07-26
TXN04541,CUST0595,PROD087,5599.28,Debit Card,Success,2026-06-25
TXN04542,CUST0693,PROD073,7212.61,Net Banking,Success,2026-04-16
TXN04543,CUST0019,PROD030,19851.03,UPI,Success,2026-08-06
TXN04544,CUST1231,PROD053,12941.87,Credit Card,Success,2026-02-05
TXN04545,CUST1589,PROD020,19137.93,Net Banking,Failed,2026-05-14
TXN04546,CUST0966,PROD035,13802.38,UPI,Success,2026-06-26
TXN04547,CUST1524,PROD027,7933.46,Credit Card,Failed,2026-05-16
TXN04548,CUST0753,PROD085,15764.85,Wallet,Success,2026-01-15
TXN04549,CUST1716,PROD087,12693.42,Wallet,Success,2026-01-06
TXN04550,CUST0530,PROD004,15661.67,Wallet,Success,2026-06-04
TXN04551,CUST0833,PROD088,18390.69,UPI,Failed,2026-04-03
TXN04552,CUST0233,PROD009,3941.72,Debit Card,Success,2026-07-25
TXN04553,CUST0493,PROD036,16361.68,Debit Card,Failed,2026-06-10
TXN04554,CUST0558,PROD025,17457.78,Net Banking,Success,2026-05-02
TXN04555,CUST0032,PROD089,8515.45,Net Banking,Failed,2026-07-27
TXN04556,CUST0678,PROD092,13283.18,UPI,Success,2026-03-27
TXN04557,CUST1662,PROD024,11959.57,Debit Card,Success,2026-04-01
TXN04558,CUST1256,PROD096,7866.52,Debit Card,Success,2026-05-28
TXN04559,CUST0284,PROD011,19623.24,Net Banking,Success,2026-07-12
TXN04560,CUST1731,PROD056,2782.53,Credit Card,Failed,2026-03-29
TXN04561,CUST0016,PROD002,2422.47,UPI,Success,2026-07-10
TXN04562,CUST0420,PROD035,6259.45,Debit Card,Success,2026-05-29
TXN04563,CUST1199,PROD024,4837.85,UPI,Success,2026-06-22
TXN04564,CUST1458,PROD028,11105.9,Credit Card,Success,2026-07-30
TXN04565,CUST0571,PROD094,10384.86,UPI,Success,2026-05-05
TXN04566,CUST0109,PROD012,9010.13,Wallet,Success,2026-04-30
TXN04567,CUST0257,PROD088,14299.64,Debit Card,Success,2026-03-14
TXN04568,CUST0830,PROD010,14805.81,UPI,Success,2026-03-03
TXN04569,CUST1790,PROD100,18940.43,Debit Card,Failed,2026-05-25
TXN04570,CUST0578,PROD012,14037.25,Debit Card,Success,2026-08-07
TXN04571,CUST1282,PROD091,17842.33,Credit Card,Success,2026-08-06
TXN04572,CUST1462,PROD045,15522.59,Wallet,Success,2026-07-21
TXN04573,CUST1311,PROD028,9771.19,Wallet,Success,2026-06-22
TXN04574,CUST1461,PROD046,17217.02,Net Banking,Failed,2026-06-18
TXN04575,CUST1137,PROD016,13258.99,Credit Card,Success,2026-01-13
TXN04576,CUST1814,PROD042,7691.47,Net Banking,Success,2026-06-13
TXN04577,CUST0197,PROD011,6964.7,Credit Card,Success,2026-05-24
TXN04578,CUST1712,PROD068,17333.03,UPI,Failed,2026-04-30
TXN04579,CUST1619,PROD077,5696.39,UPI,Success,2026-07-04
TXN04580,CUST1491,PROD074,2592.26,UPI,Success,2026-04-17
TXN04581,CUST0616,PROD052,5304.34,UPI,Success,2026-04-08
TXN04582,CUST1194,PROD065,4974.13,Wallet,Success,2026-07-14
TXN04583,CUST0744,PROD039,3614.75,Debit Card,Success,2026-07-16
TXN04584,CUST0436,PROD094,16303.99,Wallet,Failed,2026-06-21
TXN04585,CUST1758,PROD084,15354.81,Credit Card,Success,2026-07-01
TXN04586,CUST1018,PROD093,13448.29,Wallet,Success,2026-03-16
TXN04587,CUST0939,PROD001,1318.82,Wallet,Success,2026-05-24
TXN04588,CUST1296,PROD019,6944.61,Debit Card,Success,2026-02-14
TXN04589,CUST0322,PROD012,15069.09,Wallet,Success,2026-07-06
TXN04590,CUST1128,PROD021,15148.04,Net Banking,Failed,2026-04-14
TXN04591,CUST1990,PROD075,1395.98,Net Banking,Success,2026-04-15
TXN04592,CUST1491,PROD003,3138.37,Debit Card,Success,2026-04-21
TXN04593,CUST1125,PROD028,16613.11,Debit Card,Success,2026-06-15
TXN04594,CUST0130,PROD053,6287.29,Wallet,Success,2026-07-14
TXN04595,CUST1997,PROD014,15417.01,UPI,Success,2026-01-01
TXN04596,CUST1399,PROD096,9553.25,Wallet,Success,2026-08-01
TXN04597,CUST0916,PROD006,16252.7,Wallet,Success,2026-05-05
TXN04598,CUST1081,PROD081,10339.89,Net Banking,Success,2026-07-07
TXN04599,CUST1539,PROD075,4650.97,Net Banking,Success,2026-01-10
TXN04600,CUST1169,PROD066,4844.65,Debit Card,Failed,2026-05-10
TXN04601,CUST0317,PROD087,13965.84,Net Banking,Success,2026-04-22
TXN04602,CUST1108,PROD057,17331.59,Credit Card,Failed,2026-06-25
TXN04603,CUST0840,PROD045,1373.45,Debit Card,Success,2026-05-02
TXN04604,CUST1664,PROD044,8020.36,Credit Card,Success,2026-04-24
TXN04605,CUST0965,PROD051,7336.92,UPI,Failed,2026-03-12
TXN04606,CUST1045,PROD021,10142.47,Wallet,Success,2026-04-25
TXN04607,CUST1021,PROD062,11632.42,UPI,Success,2026-01-01
TXN04608,CUST0630,PROD043,15341.34,Credit Card,Success,2026-07-13
TXN04609,CUST0381,PROD056,19504.38,Wallet,Success,2026-04-12
TXN04610,CUST0120,PROD028,2675.15,Net Banking,Success,2026-07-10
TXN04611,CUST0708,PROD022,19070.0,Net Banking,Success,2026-04-06
TXN04612,CUST0495,PROD002,12313.4,UPI,Success,2026-07-03
TXN04613,CUST1544,PROD100,16436.35,UPI,Success,2026-07-18
TXN04614,CUST0466,PROD043,1913.52,Debit Card,Success,2026-05-12
TXN04615,CUST1326,PROD020,5580.91,Net Banking,Success,2026-04-13
TXN04616,CUST0251,PROD017,6983.44,Credit Card,Success,2026-05-23
TXN04617,CUST1557,PROD082,11580.17,UPI,Success,2026-01-07
TXN04618,CUST1722,PROD027,8108.92,Net Banking,Failed,2026-07-16
TXN04619,CUST1907,PROD027,4043.63,Net Banking,Success,2026-05-07
TXN04620,CUST0445,PROD034,2764.47,Debit Card,Success,2026-05-17
TXN04621,CUST0327,PROD099,18940.08,Credit Card,Success,2026-05-14
TXN04622,CUST0287,PROD029,10046.39,Credit Card,Success,2026-02-15
TXN04623,CUST1538,PROD075,4316.37,Credit Card,Success,2026-01-10
TXN04624,CUST1470,PROD061,16526.13,UPI,Success,2026-07-07
TXN04625,CUST1113,PROD089,11764.53,Credit Card,Success,2026-02-06
TXN04626,CUST1917,PROD005,4247.4,UPI,Success,2026-04-25
TXN04627,CUST0405,PROD025,4817.79,Credit Card,Success,2026-07-14
TXN04628,CUST1295,PROD081,10840.64,Wallet,Success,2026-07-27
TXN04629,CUST1093,PROD036,7469.26,UPI,Success,2026-06-12
TXN04630,CUST0738,PROD083,9839.94,UPI,Success,2026-05-21
TXN04631,CUST0952,PROD029,8909.79,Wallet,Success,2026-06-01
TXN04632,CUST1542,PROD088,13615.13,Net Banking,Failed,2026-05-03
TXN04633,CUST1350,PROD050,10899.0,Net Banking,Success,2026-08-17
TXN04634,CUST0757,PROD091,7259.54,Credit Card,Success,2026-03-19
TXN04635,CUST0753,PROD063,13380.62,Credit Card,Success,2026-05-19
TXN04636,CUST1272,PROD086,3315.37,UPI,Success,2026-03-16
TXN04637,CUST0423,PROD092,3080.3,Net Banking,Success,2026-07-30
TXN04638,CUST1327,PROD078,8687.79,Debit Card,Failed,2026-05-16
TXN04639,CUST0419,PROD034,14571.39,Wallet,Failed,2026-02-03
TXN04640,CUST0438,PROD082,16095.22,Credit Card,Failed,2026-01-10
TXN04641,CUST0936,PROD079,18221.53,Wallet,Success,2026-04-30
TXN04642,CUST1388,PROD028,1789.99,UPI,Success,2026-04-06
TXN04643,CUST0338,PROD013,11958.49,Wallet,Success,2026-04-06
TXN04644,CUST1975,PROD045,15997.78,UPI,Success,2026-07-19
TXN04645,CUST0262,PROD043,431.33,Net Banking,Failed,2026-04-22
TXN04646,CUST0830,PROD082,13487.67,Net Banking,Success,2026-01-10
TXN04647,CUST0458,PROD039,9985.4,UPI,Success,2026-05-01
TXN04648,CUST1698,PROD073,11624.72,Net Banking,Success,2026-05-17
TXN04649,CUST0292,PROD072,11754.79,Wallet,Success,2026-07-05
TXN04650,CUST1824,PROD094,219.2,Debit Card,Success,2026-05-16
TXN04651,CUST0636,PROD019,17159.02,Credit Card,Success,2026-04-08
TXN04652,CUST0212,PROD042,7178.9,Net Banking,Success,2026-07-14
TXN04653,CUST1859,PROD087,8946.97,Wallet,Success,2026-02-22
TXN04654,CUST0467,PROD077,12153.61,Debit Card,Failed,2026-06-07
TXN04655,CUST0592,PROD001,4181.04,Debit Card,Success,2026-05-25
TXN04656,CUST1614,PROD096,5862.73,Net Banking,Success,2026-04-03
TXN04657,CUST0407,PROD010,9504.62,Net Banking,Success,2026-05-12
TXN04658,CUST0065,PROD007,3162.42,UPI,Success,2026-08-07
TXN04659,CUST1357,PROD019,14778.77,Credit Card,Success,2026-04-30
TXN04660,CUST1376,PROD049,4584.66,Credit Card,Success,2026-07-10
TXN04661,CUST1507,PROD050,13204.87,Credit Card,Success,2026-04-29
TXN04662,CUST0349,PROD094,4249.2,Net Banking,Success,2026-05-10
TXN04663,CUST1156,PROD028,12048.11,Net Banking,Success,2026-01-17
TXN04664,CUST0011,PROD013,11689.15,Wallet,Success,2026-01-09
TXN04665,CUST0620,PROD071,10484.07,UPI,Success,2026-04-12
TXN04666,CUST0426,PROD096,3254.19,Debit Card,Success,2026-03-21
TXN04667,CUST1585,PROD099,11240.89,Credit Card,Success,2026-05-27
TXN04668,CUST1053,PROD046,12357.95,Debit Card,Success,2026-06-11
TXN04669,CUST0992,PROD056,15940.2,Wallet,Success,2026-07-21
TXN04670,CUST1228,PROD026,10013.85,Debit Card,Success,2026-04-17
TXN04671,CUST1308,PROD072,2327.36,Debit Card,Success,2026-03-15
TXN04672,CUST1669,PROD032,14372.29,Net Banking,Failed,2026-04-18
TXN04673,CUST1711,PROD039,5247.84,Credit Card,Success,2026-05-07
TXN04674,CUST1106,PROD057,15408.65,UPI,Success,2026-08-14
TXN04675,CUST0268,PROD065,18879.02,Debit Card,Success,2026-01-08
TXN04676,CUST0895,PROD045,18384.14,Wallet,Success,2026-01-23
TXN04677,CUST0907,PROD070,16017.18,Net Banking,Success,2026-03-19
TXN04678,CUST0186,PROD076,10667.57,Wallet,Failed,2026-07-12
TXN04679,CUST0485,PROD057,5614.09,Debit Card,Success,2026-07-28
TXN04680,CUST0089,PROD078,16424.34,Debit Card,Failed,2026-05-11
TXN04681,CUST0439,PROD065,1003.42,Debit Card,Success,2026-02-10
TXN04682,CUST0307,PROD031,1092.56,Wallet,Failed,2026-08-09
TXN04683,CUST1698,PROD087,7920.7,Wallet,Success,2026-04-11
TXN04684,CUST0544,PROD029,6103.77,Credit Card,Success,2026-08-12
TXN04685,CUST0515,PROD068,8232.87,Credit Card,Success,2026-03-26
TXN04686,CUST0383,PROD014,13783.38,UPI,Success,2026-04-10
TXN04687,CUST1034,PROD058,1457.25,Wallet,Success,2026-05-14
TXN04688,CUST0430,PROD043,17382.07,Wallet,Success,2026-04-18
TXN04689,CUST0782,PROD055,213.7,Wallet,Success,2026-03-18
TXN04690,CUST0435,PROD062,8166.75,Debit Card,Success,2026-04-23
TXN04691,CUST0882,PROD095,18297.32,UPI,Success,2026-02-01
TXN04692,CUST0167,PROD024,3712.9,Debit Card,Success,2026-07-27
TXN04693,CUST1546,PROD031,14595.09,Net Banking,Success,2026-07-28
TXN04694,CUST0720,PROD071,15815.3,Wallet,Success,2026-07-01
TXN04695,CUST1308,PROD073,18078.23,UPI,Success,2026-01-12
TXN04696,CUST0252,PROD041,10518.45,Credit Card,Success,2026-02-26
TXN04697,CUST0764,PROD017,16932.83,Net Banking,Success,2026-04-17
TXN04698,CUST0206,PROD029,10409.37,UPI,Success,2026-03-22
TXN04699,CUST0343,PROD076,6906.97,Net Banking,Success,2026-08-07
TXN04700,CUST1618,PROD067,428.92,UPI,Success,2026-08-13
TXN04701,CUST0378,PROD038,16250.81,Net Banking,Success,2026-08-08
TXN04702,CUST1973,PROD070,2034.32,Wallet,Success,2026-04-06
TXN04703,CUST0789,PROD096,18303.75,UPI,Failed,2026-07-26
TXN04704,CUST0605,PROD078,11450.45,UPI,Success,2026-05-29
TXN04705,CUST1871,PROD052,12584.35,Debit Card,Success,2026-07-05
TXN04706,CUST1797,PROD046,6853.65,UPI,Failed,2026-05-28
TXN04707,CUST0456,PROD074,8353.33,UPI,Failed,2026-04-23
TXN04708,CUST0887,PROD085,9950.61,UPI,Failed,2026-05-04
TXN04709,CUST0024,PROD083,6361.54,Wallet,Success,2026-02-07
TXN04710,CUST1449,PROD021,15074.03,Wallet,Success,2026-08-06
TXN04711,CUST0036,PROD063,18384.5,UPI,Failed,2026-06-29
TXN04712,CUST0866,PROD011,3243.23,Credit Card,Success,2026-06-01
TXN04713,CUST1665,PROD018,1669.67,Debit Card,Failed,2026-02-19
TXN04714,CUST0723,PROD021,19242.07,Wallet,Success,2026-01-11
TXN04715,CUST0085,PROD086,1232.81,Credit Card,Success,2026-07-31
TXN04716,CUST1788,PROD087,1646.23,Net Banking,Success,2026-05-01
TXN04717,CUST1070,PROD072,7105.38,Net Banking,Success,2026-02-09
TXN04718,CUST1108,PROD001,7895.47,UPI,Success,2026-01-28
TXN04719,CUST1854,PROD054,15822.07,Credit Card,Success,2026-07-09
TXN04720,CUST1331,PROD030,18353.63,Wallet,Success,2026-04-10
TXN04721,CUST1932,PROD010,8700.66,UPI,Success,2026-05-06
TXN04722,CUST0226,PROD016,11176.47,UPI,Failed,2026-01-13
TXN04723,CUST0168,PROD016,13411.06,Credit Card,Failed,2026-02-03
TXN04724,CUST1729,PROD078,18538.07,UPI,Success,2026-02-20
TXN04725,CUST0665,PROD046,11757.59,Wallet,Success,2026-07-10
TXN04726,CUST1190,PROD093,18322.45,Net Banking,Success,2026-01-16
TXN04727,CUST0453,PROD015,15856.11,Debit Card,Failed,2026-07-28
TXN04728,CUST0882,PROD072,13230.49,Wallet,Success,2026-05-10
TXN04729,CUST1733,PROD003,17653.17,Net Banking,Success,2026-06-30
TXN04730,CUST1169,PROD098,8210.31,UPI,Success,2026-05-21
TXN04731,CUST0736,PROD004,7006.84,UPI,Success,2026-01-23
TXN04732,CUST1546,PROD007,16882.46,Net Banking,Success,2026-07-22
TXN04733,CUST1063,PROD016,8217.97,UPI,Failed,2026-03-12
TXN04734,CUST1575,PROD002,5212.82,Net Banking,Success,2026-07-11
TXN04735,CUST1795,PROD070,14089.09,Wallet,Success,2026-06-27
TXN04736,CUST1858,PROD014,5281.76,Wallet,Success,2026-07-25
TXN04737,CUST0560,PROD055,11365.68,Debit Card,Failed,2026-03-09
TXN04738,CUST1793,PROD046,790.77,UPI,Failed,2026-04-14
TXN04739,CUST1393,PROD095,6781.86,UPI,Success,2026-05-09
TXN04740,CUST1696,PROD017,13907.75,Debit Card,Success,2026-04-27
TXN04741,CUST0816,PROD056,11963.6,Wallet,Failed,2026-02-26
TXN04742,CUST1874,PROD045,11515.67,Net Banking,Success,2026-01-11
TXN04743,CUST0291,PROD078,19659.48,Debit Card,Success,2026-01-21
TXN04744,CUST1363,PROD080,13226.92,Wallet,Success,2026-03-16
TXN04745,CUST0931,PROD084,8972.64,Credit Card,Success,2026-04-21
TXN04746,CUST1737,PROD025,13554.76,Wallet,Success,2026-06-10
TXN04747,CUST0931,PROD052,15104.44,UPI,Failed,2026-06-04
TXN04748,CUST1652,PROD045,4065.97,Net Banking,Success,2026-01-25
TXN04749,CUST1015,PROD018,10583.84,Net Banking,Success,2026-06-11
TXN04750,CUST0962,PROD038,13511.46,Wallet,Success,2026-04-07
TXN04751,CUST1193,PROD002,2868.06,Net Banking,Success,2026-07-20
TXN04752,CUST1247,PROD058,19154.83,UPI,Success,2026-01-22
TXN04753,CUST0793,PROD018,15420.82,Net Banking,Success,2026-05-19
TXN04754,CUST0017,PROD099,3954.89,Wallet,Success,2026-06-02
TXN04755,CUST0554,PROD052,17547.36,Net Banking,Success,2026-06-02
TXN04756,CUST1333,PROD006,2673.73,Net Banking,Success,2026-04-05
